Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-MMU-8878166,Transcriptional regulation by RUNX2,,-6.9,5.6,7.4,16816,63,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|56424|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Stub1|Psmd8,-4.9,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,,-6.9,6.1,7.6,16816,54,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.9,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-9759194,Nuclear events mediated by NFE2L2,,-6.9,6.1,7.6,16816,54,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.9,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
KEGG Pathway,24,mmu04142,Lysosome - Mus musculus (house mouse),,-6.8,3.9,6.8,16816,128,667,20,3,0.66,11433|11777|11972|12091|12512|13032|13033|13423|15211|15212|16783|17775|18010|19025|19156|54411|56464|74325|110006|114143,Acp5|Ap3s1|Atp6v0d1|Glb1|Cd63|Ctsc|Ctsd|Dnase2a|Hexa|Hexb|Lamp1|Laptm4a|Neu1|Ctsa|Psap|Atp6ap1|Ctsf|Cltb|Gusb|Atp6v0b,-4.8,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-69580,p53-Dependent G1/S DNA damage checkpoint,,-6.8,5.5,7.4,16816,64,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|29813|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Zfp385a|Psmd8,-4.8,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-69563,p53-Dependent G1 DNA Damage Response,,-6.8,5.5,7.4,16816,64,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|29813|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Zfp385a|Psmd8,-4.8,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-174084,Autodegradation of Cdh1 by Cdh1:APC/C,,-6.8,5.5,7.4,16816,64,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|66156,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Anapc11,-4.8,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-4641257,Degradation of AXIN,,-6.8,6,7.5,16816,55,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.8,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
KEGG Pathway,24,mmu05020,Prion disease - Mus musculus (house mouse),,-6.7,2.9,6.2,16816,263,667,30,4.5,0.8,11947|12015|12028|12915|19173|19175|19177|19182|19184|19185|21762|22123|22142|22143|22273|23996|23997|26417|26446|56436|57296|66445|66945|67680|68202|68342|72900|109828|226646|227613,Atp5b|Bad|Bax|Atf6b|Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Tuba1a|Tuba1b|Uqcrc1|Psmc4|Psmd13|Mapk3|Psmb3|Adrm1|Psmd8|Cyc1|Sdha|Sdhb|Ndufa5|Ndufb10|Ndufv2|C7|Ndufs2|Tubb4b,-4.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-69541,Stabilization of p53,,-6.7,5.9,7.4,16816,56,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,,-6.7,5.9,7.4,16816,56,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-5610780,Degradation of GLI1 by the proteasome,,-6.7,5.9,7.4,16816,56,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-69615,G1/S DNA Damage Checkpoints,,-6.6,5.3,7.2,16816,66,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|29813|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Zfp385a|Psmd8,-4.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,,-6.6,5.3,7.2,16816,66,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|112406,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Egln2,-4.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-5610785,GLI3 is processed to GLI3R by the proteasome,,-6.6,5.7,7.3,16816,57,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-5607761,Dectin-1 mediated noncanonical NF-kB signaling,,-6.6,5.7,7.3,16816,57,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-5676590,NIK-->noncanonical NF-kB signaling,,-6.6,5.7,7.3,16816,57,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-4641258,Degradation of DVL,,-6.6,5.7,7.3,16816,57,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-4086400,PCP/CE pathway,,-6.6,4.6,6.9,16816,87,667,16,2.4,0.59,11773|18643|19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|74325,Ap2m1|Pfn1|Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Cltb,-4.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0061134,peptidase regulator activity,,-6.5,3.2,6.3,16816,197,667,25,3.7,0.74,11820|12015|12258|12266|12306|13010|13014|13032|14114|14433|14734|18542|20317|20319|20568|20719|20720|21788|21857|23980|30948|56436|69550|76477|109222,App|Bad|Serping1|C3|Anxa2|Cst3|Cstb|Ctsc|Fbln1|Gapdh|Gpc3|Pcolce|Serpinf1|Sfrp2|Slpi|Serpinb6a|Serpine2|Tfpi|Timp1|Pebp1|Bin1|Adrm1|Bst2|Pcolce2|Rarres1,-4.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-72649,Translation initiation complex formation,,-6.5,5.7,7.2,16816,58,667,13,1.9,0.54,13681|13682|13684|16341|16785|16898|20102|53356|54709|55944|66085|76846|223691,Eif4a1|Eif4a2|Eif4e|Eif3e|Rpsa|Rps2|Rps4x|Eif3g|Eif3i|Eif3d|Eif3f|Rps9|Eif3l,-4.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-72702,Ribosomal scanning and start codon recognition,,-6.5,5.7,7.2,16816,58,667,13,1.9,0.54,13681|13682|13684|16341|16785|16898|20102|53356|54709|55944|66085|76846|223691,Eif4a1|Eif4a2|Eif4e|Eif3e|Rpsa|Rps2|Rps4x|Eif3g|Eif3i|Eif3d|Eif3f|Rps9|Eif3l,-4.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-1236978,Cross-presentation of soluble exogenous antigens (endosomes),,-6.5,6.2,7.4,16816,49,667,12,1.8,0.51,19173|19175|19177|19182|19184|19185|21762|22123|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Psmc4|Psmd13|Psmb3|Psmd8,-4.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-174154,APC/C:Cdc20 mediated degradation of Securin,,-6.5,5.2,7,16816,68,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|66156,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Anapc11,-4.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-8948751,Regulation of PTEN stability and activity,,-6.5,5.2,7,16816,68,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|56424|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Stub1|Psmd8,-4.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
KEGG Pathway,24,mmu01200,Carbon metabolism - Mus musculus (house mouse),,-6.5,4.1,6.6,16816,111,667,18,2.7,0.63,11532|11674|13806|13885|14433|15929|17448|18746|21351|21881|21991|56451|66171|66945|67680|93747|170718|236539,Adh5|Aldoa|Eno1|Esd|Gapdh|Idh3g|Mdh2|Pkm|Taldo1|Tkt|Tpi1|Suclg1|Pgls|Sdha|Sdhb|Echs1|Idh3b|Phgdh,-4.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0005539,glycosaminoglycan binding,,-6.4,3.1,6.2,16816,213,667,26,3.9,0.75,11727|11749|11816|11820|12628|12950|13179|13805|14178|15289|16976|18542|19242|19280|19944|20307|20563|20720|21930|58859|71738|76477|81877|93695|116847|227290,Ang|Anxa6|Apoe|App|Cfh|Hapln1|Dcn|Eng|Fgf7|Hmgb1|Lrpap1|Pcolce|Ptn|Ptprs|Rpl29|Ccl8|Slit2|Serpine2|Tnfaip6|Efemp2|Mamdc2|Pcolce2|Tnxb|Gpnmb|Prelp|Aamp,-4.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",,-6.4,5.6,7.1,16816,59,667,13,1.9,0.54,13681|13682|13684|16341|16785|16898|20102|53356|54709|55944|66085|76846|223691,Eif4a1|Eif4a2|Eif4e|Eif3e|Rpsa|Rps2|Rps4x|Eif3g|Eif3i|Eif3d|Eif3f|Rps9|Eif3l,-4.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
KEGG Pathway,24,mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse),,-6.4,2.3,5.8,16816,458,667,42,6.3,0.94,11820|11947|12015|12028|12333|12460|14778|18412|19173|19175|19177|19182|19184|19185|21762|21937|22123|22142|22143|22190|22195|22273|23996|23997|26417|26446|53598|56436|56444|56791|57296|57320|66445|66734|66945|67680|68202|68342|69654|72900|226646|227613,App|Atp5b|Bad|Bax|Capn1|Ccs|Gpx3|Sqstm1|Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Tnfrsf1a|Psmd3|Tuba1a|Tuba1b|Ubc|Ube2l3|Uqcrc1|Psmc4|Psmd13|Mapk3|Psmb3|Dctn3|Adrm1|Actr10|Ube2l6|Psmd8|Park7|Cyc1|Map1lc3a|Sdha|Sdhb|Ndufa5|Ndufb10|Dctn2|Ndufv2|Ndufs2|Tubb4b,-4.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:1901681,sulfur compound binding,,-6.3,2.8,6,16816,258,667,29,4.3,0.79,11370|11433|11727|11749|11816|11820|12628|14178|14325|14869|15289|15469|16976|18542|19242|19280|19944|20307|20563|20720|21881|57320|58859|76477|81877|93695|97212|116847|227290,Acadvl|Acp5|Ang|Anxa6|Apoe|App|Cfh|Fgf7|Ftl1|Gstp2|Hmgb1|Prmt1|Lrpap1|Pcolce|Ptn|Ptprs|Rpl29|Ccl8|Slit2|Serpine2|Tkt|Park7|Efemp2|Pcolce2|Tnxb|Gpnmb|Hadha|Prelp|Aamp,-4.4,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-114608,Platelet degranulation,,-6.3,4,6.5,16816,113,667,18,2.7,0.63,11537|11674|11820|12258|12512|12759|13601|14456|19039|19128|19156|21346|21767|21857|26968|71660|80884|104009,Cfd|Aldoa|App|Serping1|Cd63|Clu|Ecm1|Gas6|Lgals3bp|Pros1|Psap|Tagln2|Tex264|Timp1|Islr|Rarres2|Maged2|Qsox1,-4.4,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-187577,SCF(Skp2)-mediated degradation of p27/p21,,-6.3,5.5,7,16816,60,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.4,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-1234174,Cellular response to hypoxia,,-6.3,5,6.9,16816,70,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|112406,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Egln2,-4.4,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-1474244,Extracellular matrix organization,,-6.2,3,6,16816,219,667,26,3.9,0.75,11820|12333|12834|12837|12950|13033|13179|14115|15529|16949|16998|17022|17387|17390|18452|18542|19035|21857|50530|56213|58859|76293|76477|81877|100952|108075,App|Capn1|Col6a2|Col8a1|Hapln1|Ctsd|Dcn|Fbln2|Sdc2|Loxl1|Ltbp3|Lum|Mmp14|Mmp2|P4ha2|Pcolce|Ppib|Timp1|Mfap5|Htra1|Efemp2|Mfap4|Pcolce2|Tnxb|Emilin1|Ltbp4,-4.3,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0006081,cellular aldehyde metabolic process,19_GO:0008152 metabolic process,-6.2,5.8,7.1,16816,52,667,12,1.8,0.51,11532|11669|11674|13885|21351|21881|21991|56695|57320|58810|68180|76238,Adh5|Aldh2|Aldoa|Esd|Taldo1|Tkt|Tpi1|Pnkd|Park7|Akr1a1|Hyi|Grhpr,-4.3,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-4608870,Asymmetric localization of PCP proteins,,-6.1,5.3,6.9,16816,62,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.3,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-199977,ER to Golgi Anterograde Transport,,-6.1,3.6,6.2,16816,141,667,20,3,0.66,11840|11844|12343|12793|13032|22142|22143|53598|56334|56444|59005|59042|66111|66890|67511|68137|69654|108124|227613|245828,Arf1|Arf5|Capza2|Cnih1|Ctsc|Tuba1a|Tuba1b|Dctn3|Tmed2|Actr10|Trappc2l|Cope|Tmed3|Lman2|Tmed9|Kdelr1|Dctn2|Napa|Tubb4b|Trappc1,-4.3,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-69017,CDK-mediated phosphorylation and removal of Cdc6,,-6.1,4.8,6.7,16816,73,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|66156,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Anapc11,-4.2,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0016209,antioxidant activity,,-6.1,4.8,6.7,16816,73,667,14,2.1,0.56,11758|11816|12460|14778|14869|14873|20657|21672|54683|56615|57320|76263|114886|625249,Prdx6|Apoe|Ccs|Gpx3|Gstp2|Gsto1|Sod3|Prdx2|Prdx5|Mgst1|Park7|Gstk1|Cygb|Gpx4,-4.2,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,,-6.1,4.8,6.7,16816,73,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|66156,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Anapc11,-4.2,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-5687128,MAPK6/MAPK4 signaling,,-6.1,4.8,6.7,16816,73,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|104252,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Cdc42ep2,-4.2,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-1169091,Activation of NF-kappaB in B cells,,-6,5.2,6.8,16816,63,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.2,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-76005,Response to elevated platelet cytosolic Ca2+,,-6,3.8,6.3,16816,118,667,18,2.7,0.63,11537|11674|11820|12258|12512|12759|13601|14456|19039|19128|19156|21346|21767|21857|26968|71660|80884|104009,Cfd|Aldoa|App|Serping1|Cd63|Clu|Ecm1|Gas6|Lgals3bp|Pros1|Psap|Tagln2|Tex264|Timp1|Islr|Rarres2|Maged2|Qsox1,-4.2,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,,-6,4.8,6.6,16816,74,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|66156,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Anapc11,-4.1,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,,-6,4.8,6.6,16816,74,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|66156,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Anapc11,-4.1,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-1799339,SRP-dependent cotranslational protein targeting to membrane,,-6,4.4,6.5,16816,85,667,15,2.2,0.57,11837|16785|16898|19899|19944|19988|20102|26961|27058|27367|66480|67025|67891|76846|100503670,Rplp0|Rpsa|Rps2|Rpl18|Rpl29|Rpl6|Rps4x|Rpl8|Srp9|Rpl3|Rpl15|Rpl11|Rpl4|Rps9|Rpl5,-4.1,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-5357801,Programmed Cell Death,,-6,3.6,6.2,16816,132,667,19,2.8,0.64,12015|12028|12475|12539|14272|15289|22035|22190|22195|22352|22629|22630|26417|27061|53378|56424|68953|69146|227753,Bad|Bax|Cd14|Cdc37|Fnta|Hmgb1|Tnfsf10|Ubc|Ube2l3|Vim|Ywhah|Ywhaq|Mapk3|Bcap31|Sdcbp|Stub1|Chmp2a|Gsdmd|Gsn,-4.1,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
KEGG Pathway,24,mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),,-5.9,3,5.9,16816,212,667,25,3.7,0.74,11537|11837|12266|16476|16785|16898|19899|19944|19988|20102|21937|26417|26961|27176|27367|50909|54131|66480|67025|67891|72512|76846|109828|225215|100503670,Cfd|Rplp0|C3|Jun|Rpsa|Rps2|Rpl18|Rpl29|Rpl6|Rps4x|Tnfrsf1a|Mapk3|Rpl8|Rpl7a|Rpl3|C1ra|Irf3|Rpl15|Rpl11|Rpl4|Sting1|Rps9|C7|Rsl24d1|Rpl5,-4.1,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-9755511,KEAP1-NFE2L2 pathway,,-5.9,4.7,6.5,16816,75,667,14,2.1,0.56,18412|19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Sqstm1|Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4.1,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-8953854,Metabolism of RNA,,-5.9,2.1,5.4,16816,582,667,48,7.2,1,11837|13681|13682|13684|16785|16898|19173|19175|19177|19182|19184|19185|19899|19944|19988|20102|20384|20637|20638|21762|22123|22190|22608|23996|23997|24010|26446|26961|27367|51792|54633|56031|57296|66070|66420|66480|67025|67134|67891|68035|68106|68988|72654|76846|98758|107686|319322|100503670,Rplp0|Eif4a1|Eif4a2|Eif4e|Rpsa|Rps2|Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Rpl18|Rpl29|Rpl6|Rps4x|Srsf5|Snrnp70|Snrpb|Psmd2|Psmd3|Ubc|Ybx1|Psmc4|Psmd13|Ik|Psmb3|Rpl8|Rpl3|Ppp2r1a|Pqbp1|Ppie|Psmd8|Cwc15|Polr2e|Rpl15|Rpl11|Nop56|Rpl4|Rbm42|Nt5c3b|Prpf31|Ccdc12|Rps9|Hnrnpf|Snrpd2|Sf3b2|Rpl5,-4.1,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,,-5.8,4.6,6.5,16816,76,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|66156,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Anapc11,-4,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,,-5.8,5,6.6,16816,66,667,13,1.9,0.54,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8,-4,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
