Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-6.3,2.8,6,15189,388,426,30,7,1.2,12266|12520|12774|12978|13032|13040|13057|14131|14824|14825|16159|16193|16783|16835|16956|17381|18413|19419|20304|22320|24088|30925|54445|56312|66725|66824|76438|83433|232801|414084,C3|Cd81|Ccr5|Csf1r|Ctsc|Ctss|Cyba|Fcgr3|Grn|Cxcl1|Il12a|Il6|Lamp1|Ldlr|Lpl|Mmp12|Osm|Rasgrp1|Ccl5|Vamp8|Tlr2|Slamf6|Unc93b1|Nupr1|Lrrk2|Pycard|Rftn1|Trem2|Lilra5|Tnip3,-3.8,Activated_Mfs
GO Biological Processes,19,GO:1905521,regulation of macrophage migration,19_GO:0040011 locomotion,-6.3,7.6,7.7,15189,47,426,10,2.3,0.73,12520|12978|13051|14747|17319|17387|18438|20304|74748|83433,Cd81|Csf1r|Cx3cr1|Cmklr1|Mif|Mmp14|P2rx4|Ccl5|Slamf8|Trem2,-3.8,Activated_Mfs
GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0032502 developmental process,-6.3,2.6,5.9,15189,431,426,32,7.5,1.3,11793|12192|12479|12520|12522|12978|13039|13653|14281|15902|16157|16193|16795|16889|17085|17289|17342|18030|18733|18782|19156|20779|22339|24088|26362|30925|65963|74748|75766|80752|83433|240354,Atg5|Zfp36l1|Cd1d1|Cd81|Cd83|Csf1r|Ctsl|Egr1|Fos|Id2|Il11ra1|Il6|Large1|Lipa|Ly9|Mertk|Mitf|Nfil3|Pirb|Pla2g2d|Psap|Src|Vegfa|Tlr2|Axl|Slamf6|Tmem176b|Slamf8|Dcstamp|Fam20c|Trem2|Malt1,-3.8,Activated_Mfs
GO Biological Processes,19,GO:0002449,lymphocyte mediated immunity,19_GO:0002376 immune system process,-6.2,3.8,6.4,15189,177,426,19,4.5,1,12259|12260|12262|12266|12520|13032|14130|14131|14960|14964|14969|14972|16159|18173|18439|18477|18733|54445|76438,C1qa|C1qb|C1qc|C3|Cd81|Ctsc|Fcgr2b|Fcgr3|H2-Aa|H2-D1|H2-Eb1|H2-K1|Il12a|Slc11a1|P2rx7|Prdx1|Pirb|Unc93b1|Rftn1,-3.8,Activated_Mfs
GO Biological Processes,19,GO:0034341,response to type II interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-6.2,4.5,6.7,15189,128,426,16,3.8,0.92,12332|14026|14960|14969|18173|19261|19328|20304|20305|20308|22320|22352|24088|66102|69635|107508,Capg|Evl|H2-Aa|H2-Eb1|Slc11a1|Sirpa|Rab12|Ccl5|Ccl6|Ccl9|Vamp8|Vim|Tlr2|Cxcl16|Dapk1|Eprs,-3.8,Activated_Mfs
GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-6.2,2.9,6,15189,328,426,27,6.3,1.2,11502|11816|12494|14281|14388|14629|15251|15368|16193|17390|17708|17716|17718|18033|18227|18477|19261|19663|20656|20779|26362|56615|66725|69635|74772|101476|625249,Adam9|Apoe|Cd38|Fos|Gab1|Gclc|Hif1a|Hmox1|Il6|Mmp2|COX1|ND1|ND3|Nfkb1|Nr4a2|Prdx1|Sirpa|Rbpms|Sod2|Src|Axl|Mgst1|Lrrk2|Dapk1|Atp13a2|Plekha1|Gpx4,-3.8,Activated_Mfs
GO Molecular Functions,21,GO:0033218,amide binding,,-6.2,2.9,6,15189,328,426,27,6.3,1.2,11747|11816|12479|12751|13030|13033|13039|13167|14130|14629|14645|14747|14960|14964|14969|14972|14990|16432|16835|18733|19156|20288|20652|22333|24088|56356|83433,Anxa5|Apoe|Cd1d1|Tpp1|Ctsb|Ctsd|Ctsl|Dbi|Fcgr2b|Gclc|Glul|Cmklr1|H2-Aa|H2-D1|H2-Eb1|H2-K1|H2-M2|Itm2b|Ldlr|Pirb|Psap|Msr1|Soat1|Vdac1|Tlr2|Gltp|Trem2,-3.8,Activated_Mfs
GO Biological Processes,19,GO:0010942,positive regulation of cell death,19_GO:0048518 positive regulation of biological process,-6.1,2.3,5.6,15189,640,426,41,9.6,1.4,11747|11816|12259|12266|12575|13032|13033|13039|13040|13653|14130|14281|14824|15251|15368|15439|15502|16159|16193|16412|17390|17709|17973|18413|18439|19252|20304|20656|20779|21664|56213|56312|64138|66725|66824|69635|76089|83925|105722|227541|241447,Anxa5|Apoe|C1qa|C3|Cdkn1a|Ctsc|Ctsd|Ctsl|Ctss|Egr1|Fcgr2b|Fos|Grn|Hif1a|Hmox1|Hp|Dnaja1|Il12a|Il6|Itgb1|Mmp2|COX2|Nck1|Osm|P2rx7|Dusp1|Ccl5|Sod2|Src|Phlda1|Htra1|Nupr1|Ctsz|Lrrk2|Pycard|Dapk1|Rapgef2|Trps1|Ano6|Camk1d|Cers6,-3.7,Activated_Mfs
GO Biological Processes,19,GO:0050764,regulation of phagocytosis,19_GO:0051179 localization,-6.1,4.7,6.7,15189,115,426,15,3.5,0.89,11793|12266|13057|14130|14131|14962|17289|18173|18636|19261|24088|66824|83433|105722|227541,Atg5|C3|Cyba|Fcgr2b|Fcgr3|Cfb|Mertk|Slc11a1|Cfp|Sirpa|Tlr2|Pycard|Trem2|Ano6|Camk1d,-3.7,Activated_Mfs
GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-6.1,2.3,5.6,15189,665,426,42,9.9,1.4,11308|11502|12266|12388|12520|12575|12978|13051|13653|13838|14362|14388|15200|16159|16193|16412|16878|17319|18173|18413|18439|18591|19419|19663|20304|20779|20971|22339|23886|66725|67299|70097|76089|76108|78943|83433|93695|108686|232801|237542|240354|329679,Abi1|Adam9|C3|Ctnnd1|Cd81|Cdkn1a|Csf1r|Cx3cr1|Egr1|Epha4|Fzd1|Gab1|Hbegf|Il12a|Il6|Itgb1|Lif|Mif|Slc11a1|Osm|P2rx7|Pdgfb|Rasgrp1|Rbpms|Ccl5|Src|Sdc4|Vegfa|Gdf15|Lrrk2|Dock7|Sash1|Rapgef2|Rap2a|Ern1|Trem2|Gpnmb|Ccdc88a|Lilra5|Osbpl8|Malt1|Fnip2,-3.7,Activated_Mfs
KEGG Pathway,24,mmu04216,Ferroptosis - Mus musculus (house mouse),,-6.1,8.4,7.8,15189,38,426,9,2.1,0.7,11793|12870|13058|14081|14319|14629|15368|27057|625249,Atg5|Cp|Cybb|Acsl1|Fth1|Gclc|Hmox1|Ncoa4|Gpx4,-3.7,Activated_Mfs
GO Biological Processes,19,GO:0150077,regulation of neuroinflammatory response,19_GO:0050896 response to stimulus,-5.9,9.5,7.9,15189,30,426,8,1.9,0.66,12978|13011|13032|14824|16835|56312|66725|83433,Csf1r|Cst7|Ctsc|Grn|Ldlr|Nupr1|Lrrk2|Trem2,-3.6,Activated_Mfs
GO Molecular Functions,21,GO:0042056,chemoattractant activity,,-5.9,9.5,7.9,15189,30,426,8,1.9,0.66,16854|17319|18591|20210|20304|20305|20308|22339,Lgals3|Mif|Pdgfb|Saa3|Ccl5|Ccl6|Ccl9|Vegfa,-3.6,Activated_Mfs
GO Biological Processes,19,GO:0071219,cellular response to molecule of bacterial origin,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5.9,3.6,6.2,15189,186,426,19,4.5,1,11303|11502|12514|13051|14130|14825|16159|16193|18033|19261|20304|22352|24088|26362|66102|66824|83433|240354|414084,Abca1|Adam9|Cd68|Cx3cr1|Fcgr2b|Cxcl1|Il12a|Il6|Nfkb1|Sirpa|Ccl5|Vim|Tlr2|Axl|Cxcl16|Pycard|Trem2|Malt1|Tnip3,-3.6,Activated_Mfs
KEGG Pathway,24,mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),,-5.9,4.2,6.4,15189,136,426,16,3.8,0.92,13039|13057|14281|14862|15368|17390|18033|18591|19252|20779|20969|20971|22027|22329|22339|56615,Ctsl|Cyba|Fos|Gstm1|Hmox1|Mmp2|Nfkb1|Pdgfb|Dusp1|Src|Sdc1|Sdc4|Hsp90b1|Vcam1|Vegfa|Mgst1,-3.5,Activated_Mfs
GO Biological Processes,19,GO:0002443,leukocyte mediated immunity,19_GO:0002376 immune system process,-5.9,3.3,6,15189,224,426,21,4.9,1,11745|12259|12260|12262|12266|12520|13032|14130|14131|14960|14964|14969|14972|16159|18173|18439|18477|18733|19419|54445|76438,Anxa3|C1qa|C1qb|C1qc|C3|Cd81|Ctsc|Fcgr2b|Fcgr3|H2-Aa|H2-D1|H2-Eb1|H2-K1|Il12a|Slc11a1|P2rx7|Prdx1|Pirb|Rasgrp1|Unc93b1|Rftn1,-3.5,Activated_Mfs
KEGG Pathway,24,mmu05205,Proteoglycans in cancer - Mus musculus (house mouse),,-5.8,3.6,6.1,15189,188,426,19,4.5,1,12402|12512|12575|13039|13982|14362|14388|15200|15251|15442|16412|17390|20779|20969|20971|22339|24088|69632|329251,Cbl|Cd63|Cdkn1a|Ctsl|Esr1|Fzd1|Gab1|Hbegf|Hif1a|Hpse|Itgb1|Mmp2|Src|Sdc1|Sdc4|Vegfa|Tlr2|Arhgef12|Ppp1r12b,-3.5,Activated_Mfs
KEGG Pathway,24,mmu04979,Cholesterol metabolism - Mus musculus (house mouse),,-5.8,7.8,7.4,15189,41,426,9,2.1,0.7,11303|11816|16835|16889|16956|16976|20652|22333|67963,Abca1|Apoe|Ldlr|Lipa|Lpl|Lrpap1|Soat1|Vdac1|Npc2,-3.5,Activated_Mfs
GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-5.8,2.5,5.6,15189,452,426,32,7.5,1.3,11303|11745|11816|12492|12520|14130|14131|14824|15442|16412|16835|16889|17076|17289|18173|18439|19261|20288|20969|26362|54189|66102|66205|66725|66824|71602|83433|104215|227801|239393|330662|433375,Abca1|Anxa3|Apoe|Scarb2|Cd81|Fcgr2b|Fcgr3|Grn|Hpse|Itgb1|Ldlr|Lipa|Ly75|Mertk|Slc11a1|P2rx7|Sirpa|Msr1|Sdc1|Axl|Rabep1|Cxcl16|Cd302|Lrrk2|Pycard|Myo1e|Trem2|Rhoq|Dennd1a|Lrp12|Dock1|Creg1,-3.5,Activated_Mfs
GO Biological Processes,19,GO:0051897,positive regulation of protein kinase B signaling,19_GO:0048518 positive regulation of biological process,-5.8,4.7,6.5,15189,107,426,14,3.3,0.86,13051|14058|15200|15442|16193|16412|18413|18438|20779|22339|23886|26362|98432|237542,Cx3cr1|F10|Hbegf|Hpse|Il6|Itgb1|Osm|P2rx4|Src|Vegfa|Gdf15|Axl|Phlpp1|Osbpl8,-3.5,Activated_Mfs
GO Biological Processes,19,GO:0033674,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-5.8,2.7,5.6,15189,389,426,29,6.8,1.2,11308|11502|12520|12575|12978|13653|13838|14388|15200|16911|17289|17319|18173|18439|18591|19419|20779|20971|22339|26362|66725|70097|76089|78943|83433|108686|232801|237542|240354,Abi1|Adam9|Cd81|Cdkn1a|Csf1r|Egr1|Epha4|Gab1|Hbegf|Lmo4|Mertk|Mif|Slc11a1|P2rx7|Pdgfb|Rasgrp1|Src|Sdc4|Vegfa|Axl|Lrrk2|Sash1|Rapgef2|Ern1|Trem2|Ccdc88a|Lilra5|Osbpl8|Malt1,-3.5,Activated_Mfs
WikiPathways,27,WP157,Glycolysis and gluconeogenesis,,-5.7,7.6,7.3,15189,42,426,9,2.1,0.7,11674|14751|15277|16832|18641|18648|18655|21991|55951,Aldoa|Gpi1|Hk2|Ldhb|Pfkl|Pgam1|Pgk1|Tpi1|Mpc1,-3.4,Activated_Mfs
GO Biological Processes,19,GO:0071216,cellular response to biotic stimulus,19_GO:0050896 response to stimulus,-5.7,3.4,5.9,15189,210,426,20,4.7,1,11303|11502|12514|13051|14130|14825|16159|16193|18033|19261|20304|22352|24088|26362|66102|66824|68944|83433|240354|414084,Abca1|Adam9|Cd68|Cx3cr1|Fcgr2b|Cxcl1|Il12a|Il6|Nfkb1|Sirpa|Ccl5|Vim|Tlr2|Axl|Cxcl16|Pycard|Tmco1|Trem2|Malt1|Tnip3,-3.4,Activated_Mfs
GO Molecular Functions,21,GO:0005543,phospholipid binding,,-5.7,2.5,5.5,15189,435,426,31,7.3,1.3,11303|11745|11746|11747|11816|12332|12492|12751|14058|17909|18782|19156|19419|21664|22333|26362|27226|56356|71602|71795|74772|76089|83433|108686|216991|226101|227801|228071|237542|268396|319934,Abca1|Anxa3|Anxa4|Anxa5|Apoe|Capg|Scarb2|Tpp1|F10|Myo10|Pla2g2d|Psap|Rasgrp1|Phlda1|Vdac1|Axl|Pla2g7|Gltp|Myo1e|Pitpnc1|Atp13a2|Rapgef2|Trem2|Ccdc88a|Adap2|Myof|Dennd1a|Sestd1|Osbpl8|Sh3pxd2b|Sbf2,-3.4,Activated_Mfs
GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-5.7,3,5.7,15189,289,426,24,5.6,1.1,11816|12266|12978|13838|13982|16193|16600|16878|17319|18591|19252|19261|19419|20304|20305|20308|20779|22339|24088|66824|76089|83433|93695|98432,Apoe|C3|Csf1r|Epha4|Esr1|Il6|Klf4|Lif|Mif|Pdgfb|Dusp1|Sirpa|Rasgrp1|Ccl5|Ccl6|Ccl9|Src|Vegfa|Tlr2|Pycard|Rapgef2|Trem2|Gpnmb|Phlpp1,-3.4,Activated_Mfs
GO Biological Processes,19,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,19_GO:0048518 positive regulation of biological process,-5.6,3.6,6,15189,177,426,18,4.2,0.97,11308|12388|12520|12978|13838|15200|16159|16193|16412|16878|17319|18413|18591|20304|20779|22339|83433|232801,Abi1|Ctnnd1|Cd81|Csf1r|Epha4|Hbegf|Il12a|Il6|Itgb1|Lif|Mif|Osm|Pdgfb|Ccl5|Src|Vegfa|Trem2|Lilra5,-3.3,Activated_Mfs
GO Biological Processes,19,GO:0032963,collagen metabolic process,19_GO:0008152 metabolic process,-5.6,6.5,6.9,15189,55,426,10,2.3,0.73,13030|13039|13040|15251|17381|17387|17390|18439|26433|58223,Ctsb|Ctsl|Ctss|Hif1a|Mmp12|Mmp14|Mmp2|P2rx7|Plod3|Mmp19,-3.3,Activated_Mfs
GO Biological Processes,19,GO:0032651,regulation of interleukin-1 beta production,19_GO:0032501 multicellular organismal process,-5.6,4.8,6.4,15189,96,426,13,3.1,0.83,12774|13051|13653|16193|16956|18439|19261|24088|66824|83433|217203|232801|240354,Ccr5|Cx3cr1|Egr1|Il6|Lpl|P2rx7|Sirpa|Tlr2|Pycard|Trem2|Tmem106a|Lilra5|Malt1,-3.3,Activated_Mfs
KEGG Pathway,24,mmu05140,Leishmaniasis - Mus musculus (house mouse),,-5.6,5.8,6.7,15189,68,426,11,2.6,0.77,12266|13057|13058|14131|14281|14960|14969|16159|16412|18033|24088,C3|Cyba|Cybb|Fcgr3|Fos|H2-Aa|H2-Eb1|Il12a|Itgb1|Nfkb1|Tlr2,-3.3,Activated_Mfs
GO Biological Processes,19,GO:0042060,wound healing,19_GO:0050896 response to stimulus,-5.6,3.2,5.8,15189,234,426,21,4.9,1,11747|12266|12575|13518|14026|14058|15200|15251|15368|15442|17289|17381|18173|19124|20971|22339|23972|26362|73379|105722|226101,Anxa5|C3|Cdkn1a|Dst|Evl|F10|Hbegf|Hif1a|Hmox1|Hpse|Mertk|Mmp12|Slc11a1|Procr|Sdc4|Vegfa|Papss2|Axl|Dcbld2|Ano6|Myof,-3.3,Activated_Mfs
GO Biological Processes,19,GO:1904018,positive regulation of vasculature development,19_GO:0032502 developmental process,-5.5,3.8,6,15189,161,426,17,4,0.95,11745|12266|13051|13058|14388|14824|15251|15277|15368|15442|16412|16600|16854|20193|20304|22339|70097,Anxa3|C3|Cx3cr1|Cybb|Gab1|Grn|Hif1a|Hk2|Hmox1|Hpse|Itgb1|Klf4|Lgals3|S100a1|Ccl5|Vegfa|Sash1,-3.3,Activated_Mfs
GO Biological Processes,19,GO:0045766,positive regulation of angiogenesis,19_GO:0032502 developmental process,-5.5,3.8,6,15189,161,426,17,4,0.95,11745|12266|13051|13058|14388|14824|15251|15277|15368|15442|16412|16600|16854|20193|20304|22339|70097,Anxa3|C3|Cx3cr1|Cybb|Gab1|Grn|Hif1a|Hk2|Hmox1|Hpse|Itgb1|Klf4|Lgals3|S100a1|Ccl5|Vegfa|Sash1,-3.3,Activated_Mfs
GO Biological Processes,19,GO:0010632,regulation of epithelial cell migration,19_GO:0040011 locomotion,-5.5,3.2,5.7,15189,235,426,21,4.9,1,11502|11745|11816|12512|14026|14645|14751|14824|15200|15251|15368|16600|18438|18591|20620|20779|22339|68750|70097|330662|384783,Adam9|Anxa3|Apoe|Cd63|Evl|Glul|Gpi1|Grn|Hbegf|Hif1a|Hmox1|Klf4|P2rx4|Pdgfb|Plk2|Src|Vegfa|Rreb1|Sash1|Dock1|Irs2,-3.3,Activated_Mfs
GO Biological Processes,19,GO:0010720,positive regulation of cell development,19_GO:0032502 developmental process,-5.5,2.4,5.4,15189,489,426,33,7.7,1.3,11816|12192|12479|12522|12978|13051|13654|13838|14281|14960|15251|15902|16159|16193|16412|16878|17387|18844|19419|20304|20308|20393|22339|22352|24088|26362|52822|67784|75766|75788|83433|140570|240354,Apoe|Zfp36l1|Cd1d1|Cd83|Csf1r|Cx3cr1|Egr2|Epha4|Fos|H2-Aa|Hif1a|Id2|Il12a|Il6|Itgb1|Lif|Mmp14|Plxna1|Rasgrp1|Ccl5|Ccl9|Sgk1|Vegfa|Vim|Tlr2|Axl|Rufy3|Plxnd1|Dcstamp|Smurf1|Trem2|Plxnb2|Malt1,-3.3,Activated_Mfs
GO Biological Processes,19,GO:0060627,regulation of vesicle-mediated transport,19_GO:0051179 localization,-5.5,2.3,5.3,15189,559,426,36,8.5,1.3,11793|11816|12266|12402|12512|12523|13057|14130|14131|14962|15368|16412|16783|16854|16976|17289|17918|18173|18439|18636|19261|19328|20620|20779|20969|20971|22320|22339|24088|26362|66725|66824|74772|83433|105722|227541,Atg5|Apoe|C3|Cbl|Cd63|Cd84|Cyba|Fcgr2b|Fcgr3|Cfb|Hmox1|Itgb1|Lamp1|Lgals3|Lrpap1|Mertk|Myo5a|Slc11a1|P2rx7|Cfp|Sirpa|Rab12|Plk2|Src|Sdc1|Sdc4|Vamp8|Vegfa|Tlr2|Axl|Lrrk2|Pycard|Atp13a2|Trem2|Ano6|Camk1d,-3.3,Activated_Mfs
GO Biological Processes,19,GO:0006672,ceramide metabolic process,19_GO:0008152 metabolic process,-5.5,5.2,6.4,15189,83,426,12,2.8,0.8,11886|15211|18439|19156|20397|20441|56336|67630|208449|223753|241230|241447,Asah1|Hexa|P2rx7|Psap|Sgpl1|St3gal3|B4galt5|Samd8|Sgms1|Cerk|St8sia6|Cers6,-3.3,Activated_Mfs
GO Biological Processes,19,GO:0040011,locomotion,19_GO:0040011 locomotion,-5.5,2.5,5.4,15189,447,426,31,7.3,1.3,12774|12978|13051|13654|13838|14026|14131|14388|14747|14825|15200|16854|16911|17390|17918|18187|18591|18844|20210|20304|20305|20308|22329|22339|66102|67784|68119|74748|76763|105722|140570,Ccr5|Csf1r|Cx3cr1|Egr2|Epha4|Evl|Fcgr3|Gab1|Cmklr1|Cxcl1|Hbegf|Lgals3|Lmo4|Mmp2|Myo5a|Nrp2|Pdgfb|Plxna1|Saa3|Ccl5|Ccl6|Ccl9|Vcam1|Vegfa|Cxcl16|Plxnd1|Cmtm3|Slamf8|Mospd2|Ano6|Plxnb2,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0006935,chemotaxis,19_GO:0040011 locomotion,-5.5,2.5,5.4,15189,425,426,30,7,1.2,12774|12978|13051|13654|13838|14026|14131|14388|14747|14825|15200|16854|16911|17390|18187|18591|18844|20210|20304|20305|20308|22329|22339|66102|67784|68119|74748|76763|105722|140570,Ccr5|Csf1r|Cx3cr1|Egr2|Epha4|Evl|Fcgr3|Gab1|Cmklr1|Cxcl1|Hbegf|Lgals3|Lmo4|Mmp2|Nrp2|Pdgfb|Plxna1|Saa3|Ccl5|Ccl6|Ccl9|Vcam1|Vegfa|Cxcl16|Plxnd1|Cmtm3|Slamf8|Mospd2|Ano6|Plxnb2,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0006090,pyruvate metabolic process,19_GO:0008152 metabolic process,-5.4,5.6,6.6,15189,70,426,11,2.6,0.77,11674|14751|15277|16832|16889|18641|18648|18655|21991|22333|55951,Aldoa|Gpi1|Hk2|Ldhb|Lipa|Pfkl|Pgam1|Pgk1|Tpi1|Vdac1|Mpc1,-3.2,Activated_Mfs
GO Biological Processes,19,GO:1901214,regulation of neuron death,19_GO:0050789 regulation of biological process,-5.4,2.7,5.5,15189,339,426,26,6.1,1.2,11816|12259|13051|13653|13982|14130|14281|14362|14629|14751|14824|15251|15368|16193|17748|18227|20304|20656|22339|26362|56312|64138|66725|67784|83433|93695,Apoe|C1qa|Cx3cr1|Egr1|Esr1|Fcgr2b|Fos|Fzd1|Gclc|Gpi1|Grn|Hif1a|Hmox1|Il6|Mt1|Nr4a2|Ccl5|Sod2|Vegfa|Axl|Nupr1|Ctsz|Lrrk2|Plxnd1|Trem2|Gpnmb,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0042330,taxis,19_GO:0040011 locomotion,-5.4,2.5,5.4,15189,426,426,30,7,1.2,12774|12978|13051|13654|13838|14026|14131|14388|14747|14825|15200|16854|16911|17390|18187|18591|18844|20210|20304|20305|20308|22329|22339|66102|67784|68119|74748|76763|105722|140570,Ccr5|Csf1r|Cx3cr1|Egr2|Epha4|Evl|Fcgr3|Gab1|Cmklr1|Cxcl1|Hbegf|Lgals3|Lmo4|Mmp2|Nrp2|Pdgfb|Plxna1|Saa3|Ccl5|Ccl6|Ccl9|Vcam1|Vegfa|Cxcl16|Plxnd1|Cmtm3|Slamf8|Mospd2|Ano6|Plxnb2,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0150078,positive regulation of neuroinflammatory response,19_GO:0048518 positive regulation of biological process,-5.4,18,9,15189,10,426,5,1.2,0.52,12978|13032|56312|66725|83433,Csf1r|Ctsc|Nupr1|Lrrk2|Trem2,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0031329,regulation of cellular catabolic process,19_GO:0008152 metabolic process,-5.4,2.3,5.2,15189,564,426,36,8.5,1.3,11502|11739|11793|11810|11816|12192|13167|15251|15368|15442|16193|16835|18173|18439|19025|19328|20620|21858|22033|22333|22339|22352|24014|24088|29810|56312|60440|66725|66824|69635|71712|74772|83433|212943|230674|384783,Adam9|Slc25a4|Atg5|Apobec1|Apoe|Zfp36l1|Dbi|Hif1a|Hmox1|Hpse|Il6|Ldlr|Slc11a1|P2rx7|Ctsa|Rab12|Plk2|Timp2|Traf5|Vdac1|Vegfa|Vim|Rnasel|Tlr2|Bag3|Nupr1|Iigp1|Lrrk2|Pycard|Dapk1|Dram1|Atp13a2|Trem2|Tent5a|Kdm4a|Irs2,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0048771,tissue remodeling,19_GO:0032501 multicellular organismal process,-5.4,4.3,6.1,15189,115,426,14,3.3,0.86,11793|12751|13040|15251|16878|16889|17342|17387|17390|18033|18669|20779|22339|26362,Atg5|Tpp1|Ctss|Hif1a|Lif|Lipa|Mitf|Mmp14|Mmp2|Nfkb1|Abcb1b|Src|Vegfa|Axl,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0002274,myeloid leukocyte activation,19_GO:0002376 immune system process,-5.4,3.9,5.9,15189,148,426,16,3.8,0.92,11502|11745|12259|12978|13051|14131|14824|18173|18733|19419|20304|24088|66824|75766|83433|217203,Adam9|Anxa3|C1qa|Csf1r|Cx3cr1|Fcgr3|Grn|Slc11a1|Pirb|Rasgrp1|Ccl5|Tlr2|Pycard|Dcstamp|Trem2|Tmem106a,-3.2,Activated_Mfs
WikiPathways,27,WP3625,Tyrobp causal network in microglia,,-5.4,6.1,6.7,15189,58,426,10,2.3,0.73,12262|12266|12332|12523|66102|66824|67963|216991|217203|218454,C1qc|C3|Capg|Cd84|Cxcl16|Pycard|Npc2|Adap2|Tmem106a|Lhfpl2,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-5.4,3,5.6,15189,260,426,22,5.2,1.1,12266|12479|12520|12523|13051|14130|14131|14825|14964|14972|14990|15368|16159|16193|16783|18439|19419|22320|24088|30925|83433|240354,C3|Cd1d1|Cd81|Cd84|Cx3cr1|Fcgr2b|Fcgr3|Cxcl1|H2-D1|H2-K1|H2-M2|Hmox1|Il12a|Il6|Lamp1|P2rx7|Rasgrp1|Vamp8|Tlr2|Slamf6|Trem2|Malt1,-3.2,Activated_Mfs
GO Biological Processes,19,GO:1903978,regulation of microglial cell activation,19_GO:0002376 immune system process,-5.3,13,8.1,15189,17,426,6,1.4,0.57,13011|13032|14824|16835|66725|83433,Cst7|Ctsc|Grn|Ldlr|Lrrk2|Trem2,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-5.3,2.4,5.3,15189,476,426,32,7.5,1.3,11308|11502|11816|12520|12575|12978|13167|13653|13838|14388|15200|16600|16911|17289|17319|18173|18439|18591|19419|20779|20971|22339|26362|66725|70097|76089|78943|83433|108686|232801|237542|240354,Abi1|Adam9|Apoe|Cd81|Cdkn1a|Csf1r|Dbi|Egr1|Epha4|Gab1|Hbegf|Klf4|Lmo4|Mertk|Mif|Slc11a1|P2rx7|Pdgfb|Rasgrp1|Src|Sdc4|Vegfa|Axl|Lrrk2|Sash1|Rapgef2|Ern1|Trem2|Ccdc88a|Lilra5|Osbpl8|Malt1,-3.2,Activated_Mfs
GO Biological Processes,19,GO:0032642,regulation of chemokine production,19_GO:0032501 multicellular organismal process,-5.3,4.6,6.1,15189,101,426,13,3.1,0.83,12523|12978|13653|16193|16600|16956|17319|19261|20304|24088|66824|68279|83433,Cd84|Csf1r|Egr1|Il6|Klf4|Lpl|Mif|Sirpa|Ccl5|Tlr2|Pycard|Mcoln2|Trem2,-3.1,Activated_Mfs
GO Biological Processes,19,GO:0034762,regulation of transmembrane transport,19_GO:0051179 localization,-5.3,2.3,5.2,15189,547,426,35,8.2,1.3,11739|11793|12266|12512|13040|13057|13058|13167|13982|14081|14579|15277|16412|16592|17918|18438|18439|18669|20193|20511|22333|24014|29876|56437|66395|69635|74096|75909|83433|98496|104215|105722|228071|237542|384783,Slc25a4|Atg5|C3|Cd63|Ctss|Cyba|Cybb|Dbi|Esr1|Acsl1|Gem|Hk2|Itgb1|Fabp5|Myo5a|P2rx4|P2rx7|Abcb1b|S100a1|Slc1a2|Vdac1|Rnasel|Clic4|Rrad|Ahnak|Dapk1|Hvcn1|Vmp1|Trem2|Pid1|Rhoq|Ano6|Sestd1|Osbpl8|Irs2,-3.1,Activated_Mfs
